node_id,longitude,latitude,gdp,pop,public_administration_services,utility_land,commercial_services,residential_land,industrial_land,green_square_land,road_transportation_land
1408,121.4362308,31.19250531,21349.41699,129783,0.281827574,0.020548731,0.055906325,0.092297096,0.224658478,0.03156928,0.093904259
1409,121.4541971,31.19250531,43409.15918,94339,0.22521279,0.02231424,0.087416609,0.291005291,0.119852772,0.02484472,0.073383943
1410,121.4721635,31.19250531,2978.304932,96406,0.246308725,0.034228188,0.026845638,0.120134228,0.295302013,0.034899329,0.118120805
1411,121.4901298,31.19250531,7051.984161,117960,0.204460967,0.083643123,0.029739777,0.098513011,0.128252788,0.06133829,0.156133829
1412,121.5080961,31.19250531,5944.751709,99789,0.282894737,0.013157895,0.046052632,0.191563467,0.138544892,0.027089783,0.099071207
1413,121.5260624,31.19250531,5077.720337,50480,0.239589276,0.014261266,0.049629207,0.26069595,0.148887621,0.042783799,0.107244723
1414,121.5440287,31.19250531,2516.149414,117518,0.298890835,0.033274956,0.079976649,0.181552831,0.064798599,0.029188558,0.084646818
1415,121.561995,31.19250531,7562.280884,74537,0.240384615,0.016025641,0.05,0.233974359,0.128205128,0.026282051,0.062179487
1416,121.5799613,31.19250531,4689.433502,44414,0.128729753,0.022165388,0.034953112,0.231884058,0.387894288,0.016197783,0.10230179
1417,121.5979276,31.19250531,843.8879089,7302,0.209389671,0.025352113,0.064788732,0.110798122,0.37370892,0.022535211,0.133333333
1418,121.6158939,31.19250531,7634.617577,5400,0.15821256,0.003623188,0.020531401,0.358695652,0.287439614,0.008454106,0.101449275
1419,121.6338602,31.19250531,2636.50415,6917,0.173195876,0.007216495,0.030927835,0.470103093,0.08556701,0.017525773,0.040206186
1420,121.6518265,31.19250531,4089.334564,21635,0.15862069,0.025287356,0.027586207,0.326436782,0.218390805,0.009195402,0.057471264
1421,121.6697928,31.19250531,1556.638947,20511,0.221789883,0.012645914,0.064202335,0.358949416,0.111867704,0.030155642,0.055447471
1422,121.6877591,31.19250531,5035.076233,35763,0.334667334,0.009504752,0.073286643,0.051775888,0.078289145,0.046773387,0.045522761
1423,121.7057254,31.19250531,2527.429932,21739,0.288559755,0.012768131,0.10061287,0.06741573,0.102655771,0.041879469,0.043411645
1424,121.7236917,31.19250531,2922.883804,12460,0.050359712,0.014388489,0.007194245,0.525179856,0.244604317,0.028776978,0.086330935
1425,121.741658,31.19250531,376.3443985,29383,0.196610169,0.003389831,0.023728814,0.230508475,0.372881356,0.037288136,0.040677966
1426,121.7596243,31.19250531,492.7639771,20128,0.155555556,0.035555556,0.048888889,0.044444444,0.173333333,0.026666667,0.057777778
1427,121.7775906,31.19250531,134.0797119,11183,0.081081081,0,0.459459459,0.027027027,0.288288288,0.018018018,0.117117117
1428,121.795557,31.19250531,0,2031,0,0,0,0,0,1,0
1429,121.8135233,31.19250531,0,0,0,0,0,0,0,0,0
1430,121.0589384,31.20787301,21.80190468,565,0,0,0,0.666666667,0.333333333,0,0
1431,121.0769047,31.20787301,520.4442139,2955,0.082352941,0,0.082352941,0.2,0.611764706,0,0.023529412
1432,121.094871,31.20787301,741.8809662,4200,0.348056537,0.022968198,0.114840989,0.056537102,0.155477032,0.022968198,0.045936396
1433,121.1128373,31.20787301,55.29363251,7468,0.090163934,0.024590164,0.12295082,0.081967213,0.56557377,0,0.114754098
1434,121.1308036,31.20787301,142.2549324,3031,0.069767442,0.023255814,0.069767442,0.279069767,0.511627907,0,0.046511628
1435,121.1487699,31.20787301,52.63682747,2509,0.142857143,0,0.071428571,0.357142857,0.071428571,0.035714286,0.321428571
1436,121.1667363,31.20787301,39.07789993,4027,0.412698413,0.055555556,0.023809524,0.095238095,0.19047619,0.031746032,0.063492063
1437,121.1847026,31.20787301,47.45473289,4794,0.332589286,0.015625,0.060267857,0.071428571,0.060267857,0.024553571,0.071428571
1438,121.2026689,31.20787301,195.8020325,4577,0.017857143,0.214285714,0,0.160714286,0.482142857,0,0.035714286
1439,121.2206352,31.20787301,556.0806427,18626,0.271788991,0.019495413,0.064220183,0.041284404,0.245412844,0.012614679,0.035550459
1440,121.2386015,31.20787301,55.15980148,16432,0.182124789,0.020236088,0.038785835,0.264755481,0.364249578,0.006745363,0.043844857
1441,121.2565678,31.20787301,667.6792603,12797,0.131048387,0.022177419,0.014112903,0.203629032,0.497983871,0.008064516,0.046370968
1442,121.2745341,31.20787301,636.4157715,30042,0.251231527,0.009852217,0.071428571,0.169950739,0.073891626,0.07635468,0.123152709
1443,121.2925004,31.20787301,1299.585266,31063,0.222547584,0.011713031,0.061493411,0.363103953,0.071742313,0.032942899,0.052708638
1444,121.3104667,31.20787301,624.2171021,27424,0.207834603,0.010881393,0.054406964,0.252448313,0.164309032,0.035908596,0.094668118
1445,121.328433,31.20787301,1731.221191,6687,0.254901961,0.078431373,0.019607843,0.098039216,0.294117647,0,0.254901961
1446,121.3463993,31.20787301,1480.302979,8110,0.182142857,0.014285714,0.023809524,0.435714286,0.08452381,0.03452381,0.1
1447,121.3643656,31.20787301,2724.182617,75850,0.245533435,0.0158244,0.082695253,0.217968351,0.089841756,0.027565084,0.10719755
1448,121.3823319,31.20787301,11777.58923,132368,0.294314381,0.014381271,0.055183946,0.175585284,0.112374582,0.057190635,0.081270903
1449,121.4002982,31.20787301,12166.66602,158795,0.206891517,0.015038692,0.052854431,0.125711783,0.296831654,0.02934735,0.084391882
1450,121.4182645,31.20787301,21350.0918,146410,0.246672582,0.011387164,0.064034309,0.15010352,0.258059746,0.030908015,0.083111505
1451,121.4362308,31.20787301,8014.822754,153385,0.259226519,0.015911602,0.071823204,0.204861878,0.180552486,0.041546961,0.079558011
1452,121.4541971,31.20787301,24030.50684,78720,0.272113833,0.011588675,0.088602024,0.145811941,0.202728473,0.039460173,0.071585742
1453,121.4721635,31.20787301,11228.52441,105124,0.293288591,0.019060403,0.066979866,0.105100671,0.194362416,0.03261745,0.086308725
1454,121.4901298,31.20787301,15421.90897,77320,0.335997716,0.030259777,0.072223808,0.110762204,0.12731944,0.030545247,0.098487011
1455,121.5080961,31.20787301,3808.11377,96873,0.234537874,0.019457957,0.052466991,0.191799861,0.185545518,0.039958304,0.121959694
1456,121.5260624,31.20787301,2585.122559,53535,0.273338312,0.016056759,0.080283794,0.098954444,0.181478715,0.042569081,0.128827483
1457,121.5440287,31.20787301,1256.215332,166871,0.313609467,0.011341223,0.067061144,0.153353057,0.118343195,0.036982249,0.137573964
1458,121.561995,31.20787301,2516.164063,89031,0.256288239,0.091094494,0.057104011,0.048266485,0.109449354,0.057783821,0.142080218
1459,121.5799613,31.20787301,2560.438843,53001,0.156115108,0.015827338,0.020143885,0.151798561,0.388489209,0.023021583,0.157553957
1460,121.5979276,31.20787301,1267.105347,14501,0.135680994,0.028482651,0.039875712,0.137234593,0.350595546,0.033661315,0.106680476
1461,121.6158939,31.20787301,164.268692,10093,0.2618683,0.017866258,0.050025523,0.122001021,0.216947422,0.030117407,0.101071975
1462,121.6338602,31.20787301,1088.980957,11388,0.196648045,0.015642458,0.029050279,0.303910615,0.118435754,0.025698324,0.074860335
1463,121.6518265,31.20787301,1658.189713,21797,0.318134715,0.006217617,0.052849741,0.122279793,0.123316062,0.029015544,0.098445596
1464,121.6697928,31.20787301,80.37650299,17455,0.121212121,0.004040404,0.044444444,0.537373737,0.096969697,0.014141414,0.066666667
1465,121.6877591,31.20787301,2659.265503,31425,0.160528145,0.013203614,0.070882557,0.052814454,0.263377345,0.033356498,0.068102849
1466,121.7057254,31.20787301,1198.277588,31171,0.24,0.015,0.051666667,0.198333333,0.255,0.02,0.05
1467,121.7236917,31.20787301,2322.352127,45907,0.160416667,0.008333333,0.029166667,0.329166667,0.302083333,0.016666667,0.03125
1468,121.741658,31.20787301,78.80291748,40546,0.158415842,0.03960396,0,0.079207921,0.445544554,0.089108911,0.108910891
1469,121.7596243,31.20787301,1344.874512,26399,0.156716418,0.014925373,0.067164179,0.119402985,0.320895522,0.052238806,0.164179104
1470,121.7775906,31.20787301,0,6325,0,0,0,0.5,0,0,0
1471,121.795557,31.20787301,0,0,0,0,0,0,0,0,0
1472,121.0589384,31.22323822,7.793619156,819,0.0625,0,0.125,0.375,0.25,0,0.1875
1473,121.0769047,31.22323822,232.5289154,2033,0.05,0.05,0.033333333,0.4,0.316666667,0.016666667,0.1
1474,121.094871,31.22323822,637.3365059,2461,0.096,0.04,0.028,0.568,0.152,0.02,0.052
1475,121.1128373,31.22323822,36.89864349,2646,0.166666667,0.055555556,0,0.361111111,0.416666667,0,0
1476,121.1308036,31.22323822,144.692028,4807,0.055555556,0.027777778,0.041666667,0.388888889,0.375,0.013888889,0.069444444
1477,121.1487699,31.22323822,34.90311623,2785,0.064516129,0.064516129,0,0.64516129,0.161290323,0.032258065,0.032258065
1478,121.1667363,31.22323822,20.26095772,2951,0.255319149,0.042553191,0.021276596,0.255319149,0.14893617,0.021276596,0.170212766
1479,121.1847026,31.22323822,40.80084991,2616,0.128205128,0.102564103,0.051282051,0.282051282,0.102564103,0.051282051,0.205128205
1480,121.2026689,31.22323822,40.98181915,5711,0.252525253,0.015151515,0.015151515,0.101010101,0.550505051,0,0.03030303
1481,121.2206352,31.22323822,161.8536949,12602,0.097765363,0.002793296,0.019553073,0.452513966,0.245810056,0.022346369,0.041899441
1482,121.2386015,31.22323822,112.0784912,11363,0.156666667,0.04,0.043333333,0.143333333,0.323333333,0.023333333,0.056666667
1483,121.2565678,31.22323822,1340.366333,11764,0.164893617,0.053191489,0.010638298,0.281914894,0.313829787,0.010638298,0.021276596
1484,121.2745341,31.22323822,295.79245,18865,0.134422111,0.012562814,0.038944724,0.353015075,0.34798995,0.006281407,0.042713568
1485,121.2925004,31.22323822,1288.060364,28003,0.103053435,0.007633588,0.049618321,0.461832061,0.229007634,0.011450382,0.091603053
1486,121.3104667,31.22323822,900.9047241,27340,0.183391003,0.015570934,0.102076125,0.237024221,0.188581315,0.024221453,0.12283737
1487,121.328433,31.22323822,1614.080078,10957,0.175192712,0.011212334,0.061667835,0.352487737,0.138051857,0.018920813,0.093202523
1488,121.3463993,31.22323822,1443.245117,16895,0.161154856,0.006824147,0.028346457,0.126509186,0.425721785,0.023097113,0.096587927
1489,121.3643656,31.22323822,6445.860596,92251,0.237807336,0.016525595,0.060459492,0.252720677,0.120918984,0.018943974,0.089883112
1490,121.3823319,31.22323822,11532.03418,83212,0.176705225,0.048663742,0.140007978,0.10331073,0.262863981,0.03829278,0.116473873
1491,121.4002982,31.22323822,12511.40527,160310,0.322603467,0.014503007,0.063318005,0.146798727,0.195967457,0.033250796,0.076406084
1492,121.4182645,31.22323822,18655.40723,173846,0.303313112,0.021931871,0.05008555,0.158811635,0.173899518,0.030797947,0.067039975
1493,121.4362308,31.22323822,17460.42773,123730,0.257617729,0.02481031,0.06756594,0.119595327,0.227869445,0.02926653,0.076117066
1494,121.4541971,31.22323822,22759.62402,42711,0.253367694,0.02190465,0.081996017,0.088438562,0.178985592,0.033735504,0.072039358
1495,121.4721635,31.22323822,7747.334961,167826,0.255872595,0.024286662,0.063570007,0.093032515,0.184605176,0.040345056,0.085998673
1496,121.4901298,31.22323822,8155.656982,226455,0.266769172,0.0180665,0.05785124,0.110705362,0.102633096,0.027291947,0.06688449
1497,121.5080961,31.22323822,5037.113281,152598,0.266617063,0.028521825,0.070188492,0.131448413,0.156001984,0.03844246,0.094990079
1498,121.5260624,31.22323822,5040.377197,79083,0.204865334,0.013553432,0.045351868,0.127193745,0.331190269,0.023979149,0.107906169
1499,121.5440287,31.22323822,1293.177612,2902,0.283678756,0.031088083,0.044041451,0.089378238,0.170336788,0.040803109,0.226683938
1500,121.561995,31.22323822,2545.651123,3373,0.228360958,0.036832413,0.05893186,0.268876611,0.052486188,0.046961326,0.131675875
1501,121.5799613,31.22323822,2158.714355,6194,0.063157895,0,0.021052632,0.705263158,0.042105263,0.094736842,0.042105263
1502,121.5979276,31.22323822,1236.352783,11599,0.142857143,0.007936508,0.026455026,0.473544974,0.150793651,0.015873016,0.108465608
1503,121.6158939,31.22323822,634.822876,5728,0.346062053,0.016706444,0.054892601,0.205250597,0.107398568,0.052505967,0.100238663
1504,121.6338602,31.22323822,473.870575,15750,0.116666667,0.008333333,0.014583333,0.346875,0.313541667,0.011458333,0.13125
1505,121.6518265,31.22323822,1107.179596,17979,0.132478632,0.021367521,0.012820513,0.55982906,0.108974359,0.012820513,0.098290598
1506,121.6697928,31.22323822,78.62039948,12743,0.11637931,0.043103448,0.012931034,0.461206897,0.228448276,0.021551724,0.077586207
1507,121.6877591,31.22323822,2241.022987,14208,0.163208852,0.012448133,0.045643154,0.1604426,0.32780083,0.022130014,0.089903181
1508,121.7057254,31.22323822,1730.238037,18272,0.139705882,0.029411765,0.044117647,0.036764706,0.595588235,0.014705882,0.047794118
1509,121.7236917,31.22323822,287.3712158,37054,0.237132353,0.020220588,0.049632353,0.194852941,0.213235294,0.033088235,0.044117647
1510,121.741658,31.22323822,576.8006592,27562,0.116504854,0.033980583,0.019417476,0.582524272,0.150485437,0.019417476,0.038834951
1511,121.7596243,31.22323822,0,10128,0.133333333,0,0.066666667,0.033333333,0.266666667,0.033333333,0.133333333
1512,121.7775906,31.22323822,0,23,0,0,0,0,0,0,0
1513,121.795557,31.22323822,0,0,0,0,0,0,0,0,0
1514,121.8135233,31.22323822,0,0,0,0,0,0,0,0,0
1515,121.8314896,31.22323822,0,0,0,0,0,0,0,0,0
1516,121.0589384,31.23860093,15.00870323,851,0.076923077,0,0,0.384615385,0.230769231,0.076923077,0.076923077
1517,121.0769047,31.23860093,67.77220726,1778,0.136363636,0.045454545,0,0.409090909,0.227272727,0.068181818,0.090909091
1518,121.094871,31.23860093,76.52219868,1359,0.081632653,0.081632653,0.020408163,0.265306122,0.285714286,0.204081633,0.040816327
1519,121.1128373,31.23860093,45.04866982,1672,0.06122449,0.020408163,0.020408163,0.224489796,0.469387755,0.06122449,0.081632653
1520,121.1308036,31.23860093,734.867054,5045,0.070539419,0.012448133,0.029045643,0.099585062,0.643153527,0.004149378,0.049792531
1521,121.1487699,31.23860093,249.5252342,4160,0.084337349,0.024096386,0.012048193,0.156626506,0.638554217,0.012048193,0.024096386
1522,121.1667363,31.23860093,69.98016739,3169,0.130434783,0.065217391,0.108695652,0.326086957,0.173913043,0.02173913,0.065217391
1523,121.1847026,31.23860093,413.72295,4638,0.133333333,0.066666667,0.116666667,0.166666667,0.25,0.05,0.066666667
1524,121.2026689,31.23860093,1733.503662,11015,0.19527897,0.025751073,0.027896996,0.042918455,0.603004292,0.004291845,0.032188841
1525,121.2206352,31.23860093,1204.497231,14833,0.23359841,0.016898608,0.052683897,0.102385686,0.184890656,0.03777336,0.064612326
1526,121.2386015,31.23860093,144.6509514,12111,0.127226463,0.022900763,0.025445293,0.106870229,0.544529262,0.005089059,0.03307888
1527,121.2565678,31.23860093,1925.6698,15854,0.18989547,0.031358885,0.06097561,0.076655052,0.360627178,0.022648084,0.043554007
1528,121.2745341,31.23860093,94.72554016,19420,0.26541555,0.024128686,0.026809651,0.154155496,0.150134048,0.025469169,0.045576408
1529,121.2925004,31.23860093,1661.355052,16527,0.210084034,0.050420168,0.025210084,0.12605042,0.462184874,0.016806723,0.050420168
1530,121.3104667,31.23860093,1594.728638,24597,0.240063593,0.023052464,0.055643879,0.207472178,0.147853736,0.02782194,0.073926868
1531,121.328433,31.23860093,2954.7854,27847,0.18860992,0.020820576,0.035517453,0.160440906,0.345376607,0.022657685,0.067360686
1532,121.3463993,31.23860093,1141.348083,25357,0.180645161,0.019354839,0.040552995,0.167741935,0.286635945,0.036866359,0.129953917
1533,121.3643656,31.23860093,5218.954834,89673,0.213364993,0.009497965,0.050881954,0.207937585,0.255088195,0.020352782,0.09972863
1534,121.3823319,31.23860093,10899.89685,107097,0.190816327,0.008163265,0.035204082,0.151020408,0.292346939,0.025,0.092857143
1535,121.4002982,31.23860093,20749.16016,116955,0.189701412,0.02395852,0.038798498,0.419274093,0.077060611,0.024852494,0.059002324
1536,121.4182645,31.23860093,35187.19678,138404,0.246853367,0.017463814,0.041692889,0.194461926,0.24622404,0.030050346,0.079767149
1537,121.4362308,31.23860093,20695.43555,143454,0.305201043,0.013448607,0.060655963,0.108549472,0.199670646,0.041443667,0.096335941
1538,121.4541971,31.23860093,45633.34082,47806,0.299815255,0.024544735,0.051860649,0.070599103,0.272631301,0.030087094,0.097519134
1539,121.4721635,31.23860093,14626.35059,114999,0.22368071,0.025720621,0.065631929,0.060576497,0.203370288,0.025099778,0.073702882
1540,121.4901298,31.23860093,20308.03198,129556,0.234823936,0.038669259,0.051631022,0.047958522,0.233743789,0.030244113,0.106070426
1541,121.5080961,31.23860093,8495.24707,121600,0.240366439,0.015704522,0.061654791,0.116475207,0.287916243,0.0213756,0.096117493
1542,121.5260624,31.23860093,9589.542114,31213,0.24502994,0.017724551,0.046946108,0.154491018,0.249341317,0.033772455,0.106586826
1543,121.5440287,31.23860093,5436.732788,7235,0.294849023,0.023090586,0.063232682,0.159857904,0.128241563,0.027708703,0.127531083
1544,121.561995,31.23860093,11924.99268,124737,0.270311314,0.015186029,0.043280182,0.177676538,0.148823083,0.039483675,0.107061503
1545,121.5799613,31.23860093,11025.84045,79942,0.265186916,0.019859813,0.050233645,0.15771028,0.065420561,0.052570093,0.193925234
1546,121.5979276,31.23860093,2236.458862,3553,0.203985932,0.017584994,0.077373974,0.0996483,0.315357562,0.01992966,0.150058617
1547,121.6158939,31.23860093,1726.132706,4343,0.125,0.019230769,0,0.341346154,0.322115385,0.004807692,0.125
1548,121.6338602,31.23860093,1017.094166,7533,0.217687075,0.020408163,0.024943311,0.353741497,0.188208617,0.022675737,0.038548753
1549,121.6518265,31.23860093,1583.955814,14254,0.19,0.012,0.02,0.134,0.458,0.004,0.084
1550,121.6697928,31.23860093,2120.926025,17815,0.306733167,0.012468828,0.057356608,0.048628429,0.128428928,0.036159601,0.096009975
1551,121.6877591,31.23860093,1784.858452,22496,0.21992238,0.010349288,0.042690815,0.165588616,0.306597671,0.021992238,0.032341527
1552,121.7057254,31.23860093,1966.096161,17128,0.19005848,0.014619883,0.038011696,0.261695906,0.289473684,0.01754386,0.058479532
1553,121.7236917,31.23860093,3492.548952,20902,0.301038062,0.012110727,0.114186851,0.103806228,0.107266436,0.038062284,0.055363322
1554,121.741658,31.23860093,1788.394165,9516,0.06,0.01,0.075,0.735,0.08,0.015,0.01
1555,121.7596243,31.23860093,0,17,0.333333333,0,0,0,0,0.666666667,0
1556,121.7775906,31.23860093,0,0,0,0,0,0,0,0,0
1557,121.795557,31.23860093,0,0,0,0,0,0,0,0,0
1558,121.8135233,31.23860093,0,0,0,0,0,0,0,0,0
1559,121.8314896,31.23860093,0,0,0,0,0,0,0,0,0
1560,121.8494559,31.23860093,0,0,0,0,0,0,0,0,0
1561,121.0589384,31.25396114,26.75096321,1040,0.375,0.0625,0.03125,0.34375,0.0625,0.0625,0.0625
1562,121.0769047,31.25396114,45.01898575,5405,0.296593186,0.014028056,0.146292585,0.094188377,0.152304609,0.03006012,0.0501002
1563,121.094871,31.25396114,55.41073608,2641,0.078740157,0.047244094,0.007874016,0.346456693,0.354330709,0.086614173,0.062992126
1564,121.1128373,31.25396114,17.59832764,2618,0.088888889,0,0.077777778,0.233333333,0.522222222,0.033333333,0.022222222
1565,121.1308036,31.25396114,861.6869545,9475,0.302857143,0.018285714,0.097142857,0.048,0.203428571,0.022857143,0.046857143
1566,121.1487699,31.25396114,286.8190613,8773,0.11372549,0.019607843,0.035294118,0.058823529,0.619607843,0.011764706,0.031372549
1567,121.1667363,31.25396114,106.8459778,2848,0.12987013,0.064935065,0.051948052,0.181818182,0.38961039,0.025974026,0.103896104
1568,121.1847026,31.25396114,1167.724762,5658,0.093457944,0.074766355,0.196261682,0.102803738,0.457943925,0.009345794,0.065420561
1569,121.2026689,31.25396114,408.0071716,21893,0.216730038,0.022813688,0.057034221,0.024714829,0.498098859,0.003802281,0.032319392
1570,121.2206352,31.25396114,718.6089783,19006,0.31355094,0.015825915,0.073194857,0.035608309,0.18694362,0.004945598,0.034619189
1571,121.2386015,31.25396114,51.34534073,14187,0.150641026,0.025641026,0.038461538,0.115384615,0.416666667,0.019230769,0.025641026
1572,121.2565678,31.25396114,773.7970734,15611,0.119631902,0.018404908,0.076687117,0.039877301,0.472392638,0.021472393,0.055214724
1573,121.2745341,31.25396114,354.1112061,22076,0.122994652,0.037433155,0.048128342,0.187165775,0.486631016,0.016042781,0.042780749
1574,121.2925004,31.25396114,667.5,13454,0.263888889,0.055555556,0.020833333,0.111111111,0.444444444,0.006944444,0.020833333
1575,121.3104667,31.25396114,692.7781982,16271,0.14,0.01,0.017,0.309,0.362,0.016,0.041
1576,121.328433,31.25396114,1546.448059,30705,0.232496697,0.011228534,0.057463672,0.088507266,0.282034346,0.021796565,0.05680317
1577,121.3463993,31.25396114,752.9036255,55333,0.247207744,0.025316456,0.052866716,0.139985108,0.189128816,0.034251675,0.069247952
1578,121.3643656,31.25396114,2111.496094,110572,0.207863544,0.015611448,0.052905464,0.128360798,0.20641804,0.031222897,0.104365424
1579,121.3823319,31.25396114,2644.075195,99625,0.267976279,0.016679021,0.057079318,0.225722758,0.064492216,0.031504818,0.093031875
1580,121.4002982,31.25396114,6212.408203,121103,0.216146789,0.012844037,0.039633028,0.313027523,0.137614679,0.031192661,0.074862385
1581,121.4182645,31.25396114,15823.79639,177743,0.211216644,0.016282225,0.038670285,0.316824966,0.117367707,0.021483492,0.058118498
1582,121.4362308,31.25396114,6382.249512,175711,0.278083832,0.01005988,0.046227545,0.18251497,0.181317365,0.030898204,0.078562874
1583,121.4541971,31.25396114,30073.61328,131072,0.263505578,0.022019965,0.07501468,0.075748679,0.22504404,0.022313564,0.09365825
1584,121.4721635,31.25396114,11764.71777,154663,0.234567901,0.027777778,0.043478261,0.07689211,0.150966184,0.020128824,0.066022544
1585,121.4901298,31.25396114,19889.13232,204638,0.292186002,0.013422819,0.069750719,0.099952061,0.181927133,0.029721956,0.122722915
1586,121.5080961,31.25396114,6233.723633,93989,0.308022308,0.016731017,0.054054054,0.103818104,0.155727156,0.021021021,0.115830116
1587,121.5260624,31.25396114,7847.311157,87355,0.310572687,0.024963289,0.057268722,0.122613803,0.168135095,0.02349486,0.10866373
1588,121.5440287,31.25396114,1342.928833,266385,0.235140772,0.015641293,0.03076121,0.224713243,0.252346194,0.018769552,0.072471324
1589,121.561995,31.25396114,9173.568604,62101,0.278140294,0.015497553,0.05995106,0.205138662,0.101141925,0.031810767,0.104812398
1590,121.5799613,31.25396114,2556.357056,134083,0.266666667,0.023036649,0.04886562,0.143106457,0.161954625,0.034904014,0.081326353
1591,121.5979276,31.25396114,1255.948608,19401,0.178854215,0.026548673,0.033535165,0.089427108,0.311597578,0.028411737,0.123428039
1592,121.6158939,31.25396114,1593.303314,21598,0.16563147,0.008971705,0.037267081,0.090407177,0.448585231,0.011732229,0.134575569
1593,121.6338602,31.25396114,1070.241333,11679,0.182978723,0.059574468,0.017021277,0.059574468,0.387234043,0.021276596,0.14893617
1594,121.6518265,31.25396114,269.9701958,9466,0.272727273,0.055555556,0.02020202,0.207070707,0.227272727,0.035353535,0.111111111
1595,121.6697928,31.25396114,956.5081787,13730,0.206666667,0.003333333,0.036666667,0.093333333,0.283333333,0.013333333,0.106666667
1596,121.6877591,31.25396114,620.7034607,12178,0.239919355,0.010080645,0.032258065,0.227822581,0.282258065,0.014112903,0.044354839
1597,121.7057254,31.25396114,27.6031723,11579,0.188990826,0.009174312,0.016513761,0.222018349,0.394495413,0.020183486,0.027522936
1598,121.7236917,31.25396114,495.1490126,12424,0.043478261,0.010869565,0.048913043,0.679347826,0.157608696,0.016304348,0.032608696
1599,121.741658,31.25396114,0,3417,0,0,0,0.941176471,0.058823529,0,0
1600,121.7596243,31.25396114,0,0,0,0,0,0,0,0,0
1601,121.7775906,31.25396114,0,0,0,0,0,0,0,0,0
1602,121.795557,31.25396114,0,0,0,0,0,0,0,0,0
1603,121.8135233,31.25396114,0,0,0,0,0,0,0,0,0
1604,121.8314896,31.25396114,0,0,0,0,0,0,0,0,0
1605,121.8494559,31.25396114,0,0,0,0,0,0,0,0,0
1606,121.0589384,31.26931886,129.5823975,1404,0,0,0,0.5,0.3,0.1,0.1
1607,121.0769047,31.26931886,30.41041565,4998,0.086956522,0.054347826,0.043478261,0.163043478,0.423913043,0.163043478,0.032608696
1608,121.094871,31.26931886,46.74622345,2887,0.064516129,0.088709677,0.016129032,0.193548387,0.362903226,0.169354839,0.064516129
1609,121.1128373,31.26931886,32.76034927,2556,0.092592593,0.074074074,0.018518519,0.259259259,0.351851852,0.092592593,0.111111111
1610,121.1308036,31.26931886,1432.525848,6067,0.222222222,0.013888889,0.041666667,0.069444444,0.430555556,0.020833333,0.104166667
1611,121.1487699,31.26931886,1731.67926,8342,0.091743119,0.064220183,0.036697248,0.100917431,0.577981651,0.027522936,0.064220183
1612,121.1667363,31.26931886,680.4180908,6517,0.203966006,0.014164306,0.045325779,0.141643059,0.158640227,0.028328612,0.23796034
1613,121.1847026,31.26931886,840.6575394,5028,0,0.132075472,0.075471698,0.245283019,0.245283019,0.075471698,0.226415094
1614,121.2026689,31.26931886,805.6372681,18140,0.267948718,0.021794872,0.052564103,0.053846154,0.242307692,0.019230769,0.047435897
1615,121.2206352,31.26931886,322.0729446,15872,0.207943925,0.030373832,0.065420561,0.081775701,0.390186916,0.023364486,0.051401869
1616,121.2386015,31.26931886,209.2622223,15323,0.201680672,0.029411765,0.021008403,0.088235294,0.336134454,0.029411765,0.037815126
1617,121.2565678,31.26931886,907.4749451,12411,0.133333333,0.030769231,0.041025641,0.038461538,0.592307692,0.007692308,0.015384615
1618,121.2745341,31.26931886,569.9534302,17139,0.1744,0.0144,0.0304,0.0464,0.5776,0.0048,0.048
1619,121.2925004,31.26931886,1158.272156,27607,0.271750806,0.020408163,0.054779807,0.085929108,0.238453276,0.025778733,0.030075188
1620,121.3104667,31.26931886,160.4728394,25636,0.159677419,0.012903226,0.033870968,0.122580645,0.393548387,0.006451613,0.067741935
1621,121.328433,31.26931886,1093.781677,20807,0.20591133,0.009852217,0.065024631,0.073891626,0.318226601,0.022660099,0.077832512
1622,121.3463993,31.26931886,762.4733887,22657,0.252777778,0.016666667,0.056944444,0.093055556,0.193055556,0.044444444,0.0875
1623,121.3643656,31.26931886,2139.881165,53767,0.184079602,0.007107321,0.027007818,0.187633262,0.365316276,0.012082445,0.106609808
1624,121.3823319,31.26931886,4156.167969,85065,0.199848024,0.00949848,0.039133739,0.24050152,0.302051672,0.021276596,0.066489362
1625,121.4002982,31.26931886,7104.687988,124663,0.263339921,0.020750988,0.040019763,0.193181818,0.106225296,0.042490119,0.136363636
1626,121.4182645,31.26931886,6707.955078,166104,0.253593708,0.010848929,0.052074858,0.251152699,0.094656903,0.035259018,0.06997559
1627,121.4362308,31.26931886,8920.418945,154478,0.229925926,0.016592593,0.041185185,0.298666667,0.10962963,0.02637037,0.085333333
1628,121.4541971,31.26931886,22177.25781,250651,0.257755102,0.014489796,0.064081633,0.172857143,0.14122449,0.033061224,0.077959184
1629,121.4721635,31.26931886,5318.301758,213047,0.294138864,0.01496844,0.057529306,0.111812444,0.165915239,0.034445446,0.093597836
1630,121.4901298,31.26931886,17967.19922,179479,0.329319687,0.013245033,0.037527594,0.128637367,0.171984748,0.0363235,0.110575958
1631,121.5080961,31.26931886,5292.104492,115589,0.261841405,0.019513926,0.050381409,0.213943587,0.17367394,0.025368104,0.082845485
1632,121.5260624,31.26931886,10438.15967,149412,0.258443114,0.019640719,0.060359281,0.143233533,0.198562874,0.028742515,0.102275449
1633,121.5440287,31.26931886,5697.885742,82348,0.303208138,0.018779343,0.055555556,0.09741784,0.187402191,0.028951487,0.055164319
